geonameid	country	admin1	name	default
3039162	AD	06	Sant Julia de Loria	1
3039162	AD	06	Sant Julià de Loria	0
3039162	AD	06	Sant Julià de Lòria közösség	0
3039162	AD	06	San Julián de Loria	0
3039162	AD	06	Սանթ Ժուլիա դե Լորիա	0
3039162	AD	06	圣胡利娅-德洛里亚	0
3039162	AD	06	სანტ-ჟულია-დე-ლორია	0
3039162	AD	06	Parròquia de Sant Julià de Lòria	0
3039162	AD	06	سنت حولیا ده لوریا	0
3039162	AD	06	Sant Chulija de Lorija	0
3039162	AD	06	Parochia de Sant Julià de Lòria	0
3039162	AD	06	Сан Джулия де Лория	0
3039162	AD	06	Сант-Жулія-де-Лорія	0
3039162	AD	06	산줄리아데로리아	0
3039162	AD	06	Сант Жулија де Лорија	0
3039162	AD	06	سانت جولیا در لوریا	0
3039162	AD	06	サン・ジュリア・デ・ロリア教区	0
3039162	AD	06	Сан Жулија де Лорија	0
3039162	AD	06	סן גוליה דה לוריה	0
3039162	AD	06	سانت جوليا دي لوريا	0
3039162	AD	06	Сан-Жулиа-де-Лория	0
3039162	AD	06	संत जूलिया डी लोरिया पल्ली	0
3039162	AD	06	Sant Julià de Lòria	0
3039676	AD	05	Ordino	1
3039676	AD	05	Ордино	0
3039676	AD	05	Օրդինո	0
3039676	AD	05	ओर्दिनो पल्ली	0
3039676	AD	05	奥尔迪诺	0
3039676	AD	05	Parròquia d'Ordino	0
3039676	AD	05	오르디노	0
3039676	AD	05	Ordino közösség	0
3039676	AD	05	オルディノ教区	0
3039676	AD	05	أوردينو	0
3039676	AD	05	Ordinas	0
3039676	AD	05	Parochia de Ordino	0
3039676	AD	05	ორდინო	0
3039676	AD	05	Ордіно	0
3039676	AD	05	اوردینو	0
3040131	AD	04	La Massana	1
3040131	AD	04	Parròquia de La Massana	0
3040131	AD	04	Massana	0
3040131	AD	04	Parròquia de la Massana	0
3040684	AD	03	Encamp	1
3040684	AD	03	Parròquia d'Encamp	0
3041203	AD	02	Canillo	1
3041203	AD	02	Канилјо	0
3041203	AD	02	Canillo közösség	0
3041203	AD	02	카닐료	0
3041203	AD	02	Kaniljas	0
3041203	AD	02	Parrocchia di Canillo	0
3041203	AD	02	كانيلو	0
3041203	AD	02	カニーリョ教区	0
3041203	AD	02	Канильо	0
3041203	AD	02	کانیلو	0
3041203	AD	02	Канільйо	0
3041203	AD	02	कनिल्लो पल्ली	0
3041203	AD	02	კანილო	0
3041203	AD	02	Կանիլո	0
3041203	AD	02	קאנילו	0
3041203	AD	02	Parròquia de Canillo	0
3041203	AD	02	Parochia de Canillo	0
3041203	AD	02	卡尼略	0
3041566	AD	07	Andorra la Vella	1
3041566	AD	07	Andorre-la-Vieille	0
3041566	AD	07	Parròquia d'Andorra la Vella	0
3338529	AD	08	Escaldes-Engordany	1
3338529	AD	08	Eskaldesas-Engordanias	0
3338529	AD	08	Parochia de Escaldes-Engordany	0
3338529	AD	08	اسکالدز-انگوردانی	0
3338529	AD	08	Ескалдес-Енгордан	0
3338529	AD	08	Ескалдес-Енгордањ	0
3338529	AD	08	萊塞斯卡爾德-恩戈爾達	0
3338529	AD	08	اسکالدیس-انگوردانی	0
3338529	AD	08	エスカルデス＝エンゴルダニ教区	0
3338529	AD	08	เอสคัลเดส-เอนกอร์แดนี	0
3338529	AD	08	Эскальдес-Энгордань	0
3338529	AD	08	Escaldes-Engordany közösség	0
3338529	AD	08	에스칼데스엥고르다뉴	0
3338529	AD	08	एस्कल्देस-एङोर्दन्य पल्ली	0
3338529	AD	08	Parròquia d'Escaldes-Engordany	0
3338529	AD	08	Էսքալդես-Էնդորգան	0
3338529	AD	08	ესკალდეს-ენგორდანი	0
3338529	AD	08	Ескальдес-Енгордань	0
3338529	AD	08	إسكالديس أنجوردني	0
290595	AE	07	Imarat Umm al Qaywayn	1
290595	AE	07	Imārat Umm al Qaywayn	0
290595	AE	07	Umm Al Quwain	0
290595	AE	07	Umm al Qiwain	0
290595	AE	07	Skeikhdom of Umm al Qaiwain	0
290595	AE	07	Oumm al Qaïwaïn	0
290595	AE	07	إمارة أم القيوين	0
290595	AE	07	Umm al Qawain	0
291075	AE	05	Imarat Ra's al Khaymah	1
291075	AE	05	Raʼs al Khaymah	0
291075	AE	05	Ran al Khaima	0
291075	AE	05	Jasimi Shaikhdom of Ras al-Khaimah	0
291075	AE	05	Imārat Ra’s al Khaymah	0
291075	AE	05	إمارة رأس الخيمة	0
291075	AE	05	Ras al Khaima	0
291075	AE	05	Ras el Khaïmah	0
291075	AE	05	State of Ras Al Khaima	0
291075	AE	05	Sheikhdom of Ras al Khaimah	0
292224	AE	03	Dubai	1
292224	AE	03	Debai	0
292224	AE	03	Debei	0
292224	AE	03	دبي	0
292224	AE	03	Dubaï	0
292224	AE	03	Imārat Dubayy	0
292224	AE	03	State of Dubai	0
292224	AE	03	ดูไบ	0
292224	AE	03	Sheikhdom of Dubai	0
292224	AE	03	Dibai	0
292224	AE	03	Dubái	0
292224	AE	03	Shaikhdom of Dubai	0
292673	AE	06	Sharjah	1
292673	AE	06	Shārja	0
292673	AE	06	Sharja and Kalba	0
292673	AE	06	Sharjah and Kalba	0
292673	AE	06	Sharjah Emirate	0
292673	AE	06	Ash Shāriqah	0
292673	AE	06	الشارقة	0
292673	AE	06	Sharjah State	0
292673	AE	06	Shāriqah	0
292673	AE	06	Charjah	0
292673	AE	06	Imārat ash Shāriqah	0
292673	AE	06	Shārgah	0
292673	AE	06	Shārijah	0
292673	AE	06	Sharjah Principality	0
292673	AE	06	State of Sharjah	0
292673	AE	06	Sheikhdom of Sharjah	0
292879	AE	04	Fujairah	1
292879	AE	04	Fujayrah	0
292879	AE	04	Imārat al Fujayrah	0
292879	AE	04	Fujarah	0
292879	AE	04	Fujaïrah	0
292879	AE	04	Sheikhdom of Fujayrah	0
292879	AE	04	Fujaira	0
292879	AE	04	Sheikhdom of Fujairah	0
292879	AE	04	Fujairah Emirate	0
292879	AE	04	Fujeira	0
292879	AE	04	إمارة الفجيرة	0
292879	AE	04	Shaikhdom of Fujairah	0
292933	AE	02	Ajman	1
292933	AE	02	Ajman Emirate	0
292933	AE	02	Imārat ‘Ajmān	0
292933	AE	02	إمارة عجمان	0
292933	AE	02	‘Ajmān	0
292933	AE	02	‘Ujmān	0
292933	AE	02	Sheikhdom of Ajman	0
292969	AE	01	Abu Dhabi	1
292969	AE	01	Imārat Abū Z̧aby	0
292969	AE	01	Абу-Даби	0
292969	AE	01	Emirate of Abu Dhabi	0
292969	AE	01	إمارة أبو ظبي	0
292969	AE	01	Abou Dabi	0
292969	AE	01	Abu Dhabi Emirate	0
292969	AE	01	Shaikhdom of Abu Dhabi	0
1121143	AF	28	Zabul	1
1121143	AF	28	Provincia de Zābul	0
1121143	AF	28	Провинција Забул	0
1121143	AF	28	Zabul Province	0
1121143	AF	28	Wilāyat-e Zābul	0
1121143	AF	28	Zābul	0
1121143	AF	28	扎布尔省	0
1121143	AF	28	Вилояти Зобул	0
1121143	AF	28	ولایت زابل	0
1121143	AF	28	ザーブル州	0
1121143	AF	28	자불 주	0
1121143	AF	28	Zābuli provints	0
1121143	AF	28	Zābol	0
1121143	AF	28	Qalāt	0
1121143	AF	28	Qalāt-e Ghelzā’ī	0
1121143	AF	28	Kalat	0
1121143	AF	28	Zabol	0
1121143	AF	28	Velāyat-e Zābol	0
1121863	AF	27	Maidan Wardak Province	1
1121863	AF	27	Wardag	0
1121863	AF	27	Velāyat-e Vardak	0
1121863	AF	27	Werdek Province	0
1121863	AF	27	Wardak and Maiden	0
1121863	AF	27	Wardak-Maidan	0
1121863	AF	27	Wilāyat-e Wardak	0
1121863	AF	27	Vardak	0
1121863	AF	27	Maydan Province	0
1121863	AF	27	Wardak	0
1123230	AF	26	Takhar	1
1123230	AF	26	Taluqan	0
1123230	AF	26	Wilāyat-e Takhār	0
1123230	AF	26	Velāyat-e Takhār	0
1123230	AF	26	Takhār	0
1123230	AF	26	Talugan	0
1123230	AF	26	Takhar Province	0
1123230	AF	26	Talukan	0
1123230	AF	26	Tekhar Province	0
1127106	AF	33	Sar-e Pol Province	1
1127106	AF	33	Sar-e Pol	0
1127106	AF	33	Wilāyat-e Sar-e Pul	0
1127106	AF	33	Sar-e Pul	0
1127106	AF	33	Velāyat-e Sar-e Pol	0
1127766	AF	32	Samangan	1
1127766	AF	32	Aybak	0
1127766	AF	32	Samangān	0
1127766	AF	32	Samanghan	0
1127766	AF	32	Semegaan Province	0
1127766	AF	32	Wilāyat-e Samangān	0
1127766	AF	32	Eybak	0
1127766	AF	32	Velāyat-e Samangān	0
1131054	AF	40	Parwan	1
1131054	AF	40	Wilāyat-e Parwān	0
1131054	AF	40	Velāyat-e Parvān	0
1131054	AF	40	Parvān	0
1131054	AF	40	Perwan Province	0
1131054	AF	40	Parwān	0
1131256	AF	29	Paktika	1
1131256	AF	29	Paktīkā	0
1131256	AF	29	Paktika Province	0
1131256	AF	29	Wilāyat-e Paktīkā	0
1131256	AF	29	Velāyat-e Paktīkā	0
1131257	AF	36	Paktia	1
1131257	AF	36	پکتيا ولايت	0
1131257	AF	36	Paktiyâ	0
1131257	AF	36	Pakteya	0
1131257	AF	36	Провинција Пактија	0
1131257	AF	36	팍티야 주	0
1131257	AF	36	Wilāyat-e Paktiyā	0
1131257	AF	36	Paktia Province	0
1131257	AF	36	Pakthia	0
1131257	AF	36	帕克蒂亚省	0
1131257	AF	36	Provincia de Paktiyā	0
1131257	AF	36	パクティヤー州	0
1131257	AF	36	Paktya Province	0
1131257	AF	36	ولایت پکتیا	0
1131257	AF	36	Вилояти Пактиё	0
1131257	AF	36	Paktīā	0
1131257	AF	36	Paktīā provints	0
1131257	AF	36	Paktiyā	0
1131257	AF	36	Velāyat-e Paktīā	0
1131257	AF	36	Пактия	0
1131461	AF	39	Oruzgan	1
1131461	AF	39	Вилояти Урӯзгон	0
1131461	AF	39	Ruzgan	0
1131461	AF	39	Orozgân	0
1131461	AF	39	Urozgan	0
1131461	AF	39	Velāyat-e Orūzgān	0
1131461	AF	39	우루즈간 주	0
1131461	AF	39	Wilāyat-e Uruzgān	0
1131461	AF	39	Uruzgāni provints	0
1131461	AF	39	Provincia de Urūzgān	0
1131461	AF	39	Uruzgān	0
1131461	AF	39	د ارزگان ولايت	0
1131461	AF	39	ウルーズガーン州	0
1131461	AF	39	Oeroezgan	0
1131461	AF	39	ولایت اروزگان	0
1131461	AF	39	Oruzgan Province	0
1131461	AF	39	Урузган	0
1131461	AF	39	Owrūzgān	0
1131461	AF	39	Aruzgan	0
1131461	AF	39	Uruzganin maakunta	0
1131461	AF	39	Orozgān	0
1131461	AF	39	Orūzgān Province	0
1131461	AF	39	Провинција Орузган	0
1131461	AF	39	Orūzgān	0
1131461	AF	39	Uruzgan	0
1131821	AF	19	Nimroz	1
1131821	AF	19	Chakhansoor	0
1131821	AF	19	Chekhansor Province	0
1131821	AF	19	Velāyat-e Nīmrūz	0
1131821	AF	19	Nimruz Province	0
1131821	AF	19	Seistan	0
1131821	AF	19	Nim Roz	0
1131821	AF	19	Wilāyat-e Nīmrōz	0
1131821	AF	19	Velāyat-e Chakhānsūr	0
1131821	AF	19	Nimroze	0
1131821	AF	19	Chekhansur	0
1131821	AF	19	Chakhnsoor	0
1131821	AF	19	Nīmrōz	0
1131821	AF	19	Nīmrūz	0
1131821	AF	19	Chakansur	0
1131821	AF	19	Sistan	0
1132366	AF	18	Nangarhar	1
1132366	AF	18	Nangarhār	0
1132366	AF	18	Wilāyat-e Nangarhār	0
1132366	AF	18	ولايت ننگرهار	0
1132366	AF	18	Nangahar	0
1132366	AF	18	Velāyat-e Nangarhār	0
1132366	AF	18	Nangrahan	0
1132366	AF	18	Nangrahar	0
1132366	AF	18	Nengerhar Province	0
1134561	AF	17	Logar	1
1134561	AF	17	Lowgar	0
1134561	AF	17	Velāyat-e Lowgar	0
1134561	AF	17	Wilāyat-e Lōgar	0
1134561	AF	17	Logar Province	0
1134561	AF	17	Loogard	0
1134561	AF	17	Luger Province	0
1134561	AF	17	Lōgar	0
1135022	AF	35	Laghman	1
1135022	AF	35	Wilāyat-e Laghmān	0
1135022	AF	35	Velāyat-e Laghmān	0
1135022	AF	35	Laghman Province	0
1135022	AF	35	Laghmān	0
1135022	AF	35	Leghman Province	0
1135690	AF	24	Kunduz	1
1135690	AF	24	कुंदुज़ प्रान्त	0
1135690	AF	24	쿤두즈 주	0
1135690	AF	24	Qunduzin maakunta	0
1135690	AF	24	Wilāyat-e Kunduz	0
1135690	AF	24	কুন্দুজ প্রদেশ	0
1135690	AF	24	ولاية قندوز	0
1135690	AF	24	Kundūzo provincija	0
1135690	AF	24	कनदोज प्रान्त	0
1135690	AF	24	Propinsi Kunduz	0
1135690	AF	24	クンドゥーズ州	0
1135690	AF	24	Кундуз	0
1135690	AF	24	Provinsi Kondoz	0
1135690	AF	24	Velāyat-e Qondūz	0
1135690	AF	24	Provincia de Qundūz	0
1135690	AF	24	昆都士省	0
1135690	AF	24	Кундуз аймаг	0
1135690	AF	24	Konduz	0
1135690	AF	24	کندوز ولايت	0
1135690	AF	24	صوبہ کندوز	0
1135690	AF	24	Провинција Кундуз	0
1135690	AF	24	Provincia di Konduz	0
1135690	AF	24	آستوٙن قوندوٙز	0
1135690	AF	24	Kondūzi provints	0
1135690	AF	24	Κουντούζ	0
1135690	AF	24	Provinco Kunduz	0
1135690	AF	24	Velāyat-e Kondoz	0
1135690	AF	24	Lalawigan ng Kunduz	0
1135690	AF	24	Kınduz	0
1135690	AF	24	Kundus	0
1135690	AF	24	صوبہ كندز	0
1135690	AF	24	پارێزگای کوندوز	0
1135690	AF	24	Künduz vilayəti	0
1135690	AF	24	Kundúz	0
1135690	AF	24	Правінцыя Кундуз	0
1135690	AF	24	ყუნდუზის პროვინცია	0
1135690	AF	24	Kondôz	0
1135690	AF	24	Kunduz Province	0
1135690	AF	24	Provincia Kunduz	0
1135690	AF	24	ولایت کندز	0
1135690	AF	24	Kunduz probintzia	0
1135690	AF	24	Kondoz	0
1135690	AF	24	Província de Kunduz	0
1135690	AF	24	Kundz	0
1135690	AF	24	Вилояти Кундуз	0
1135702	AF	34	Kunar	1
1135702	AF	34	Kunaṟ	0
1135702	AF	34	Konar	0
1135702	AF	34	Velāyat-e Konar	0
1135702	AF	34	Kuner Province	0
1135702	AF	34	Velāyat-e Konarhā	0
1135702	AF	34	Kunarha	0
1135702	AF	34	Wilāyat-e Kunaṟ	0
1135702	AF	34	Wilāyat-e Kunar	0
1138255	AF	14	Kapisa	1
1138255	AF	14	Kāpīsā	0
1138255	AF	14	Wilāyat-e Kāpīsā	0
1138255	AF	14	Kapissa	0
1138255	AF	14	Kapissa Province	0
1138255	AF	14	Velāyat-e Kāpīsā	0
1138335	AF	23	Kandahar	1
1138335	AF	23	Velāyat-e Qandahār	0
1138335	AF	23	Kandahār	0
1138335	AF	23	Velāyat-e Kandehār	0
1138335	AF	23	Wilāyat-e Kandahār	0
1138335	AF	23	Velāyat-e Kandahār	0
1138335	AF	23	کندهار	0
1138335	AF	23	Gendahar Province	0
1138335	AF	23	Kandhar	0
1138957	AF	13	Kabul	1
1138957	AF	13	Kabul Province	0
1138957	AF	13	Вилояти Кобул	0
1138957	AF	13	カーブル州	0
1138957	AF	13	Velāyat-e Kābul	0
1138957	AF	13	Kābul	0
1138957	AF	13	Kābol	0
1138957	AF	13	Velāyat-e Kābol	0
1138957	AF	13	ولایت کابل	0
1138957	AF	13	Kaboul	0
1138957	AF	13	Wilāyat-e Kābul	0
1138957	AF	13	Kabuli provints	0
1138957	AF	13	Cabul	0
1138957	AF	13	Provincia de Kabul	0
1139049	AF	31	Jowzjan	1
1139049	AF	31	Jozjan Province	0
1139049	AF	31	Jawzjan	0
1139049	AF	31	Velāyat-e Jowzajān	0
1139049	AF	31	Shiberghan	0
1139049	AF	31	Wilāyat-e Jowzjān	0
1139049	AF	31	Velāyat-e Jowzjān	0
1139049	AF	31	Jowzjān	0
1139049	AF	31	Shibarghan	0
1140025	AF	11	Herat	1
1140025	AF	11	ولایت هرات	0
1140025	AF	11	Herat Province	0
1140025	AF	11	Wilāyat-e Herāt	0
1140025	AF	11	Hérât	0
1140025	AF	11	Herāt	0
1140025	AF	11	Вилояти Ҳирот	0
1140025	AF	11	Герат	0
1140025	AF	11	استان هرات	0
1140025	AF	11	헤라트 주	0
1140025	AF	11	Provincia de Herāt	0
1140025	AF	11	Herāti provints	0
1140025	AF	11	ヘラート州	0
1140025	AF	11	Velāyat-e Herāt	0
1140025	AF	11	Provincia di Herat	0
1140043	AF	10	Helmand	1
1140043	AF	10	Hilmand	0
1140043	AF	10	Гільменд	0
1140043	AF	10	صوبہ ہلمند	0
1140043	AF	10	Lalawigan ng Helmand	0
1140043	AF	10	Província dHelmand	0
1140043	AF	10	ولایت هلمند	0
1140043	AF	10	Helmandi provints	0
1140043	AF	10	آستوٙن ھئلمأند	0
1140043	AF	10	Χελμάντ	0
1140043	AF	10	Hılmend	0
1140043	AF	10	Helmando provincija	0
1140043	AF	10	ஹெல்மண்டு மாகாணம்	0
1140043	AF	10	Provinco Helmand	0
1140043	AF	10	Propinsi Helmand	0
1140043	AF	10	Provinsi Helmand	0
1140043	AF	10	Хильменд аймаг	0
1140043	AF	10	Helmend Province	0
1140043	AF	10	Helmand Province	0
1140043	AF	10	Гильменд	0
1140043	AF	10	হেলমান্দ প্রদেশ	0
1140043	AF	10	Провинција Хелманд	0
1140043	AF	10	ヘルマンド州	0
1140043	AF	10	Helmand tartomány	0
1140043	AF	10	Hilmənd vilayəti	0
1140043	AF	10	Helmandin maakunta	0
1140043	AF	10	Вилояти Ҳелманд	0
1140043	AF	10	Wilāyat-e Helmand	0
1140043	AF	10	هلمند ولايت	0
1140043	AF	10	ਹੇਲਮੰਦ ਸੂਬਾ	0
1140043	AF	10	Хелманд	0
1140043	AF	10	ჰელმანდის პროვინცია	0
1140043	AF	10	Provincia de Helmand	0
1140043	AF	10	Helmend	0
1140043	AF	10	Girishk Province	0
1140043	AF	10	Grishk	0
1140043	AF	10	Velāyat-e Helmand	0
1140043	AF	10	پارێزگای ھێلمەند	0
1140043	AF	10	Правінцыя Гільменд	0
1140043	AF	10	हलमनद प्रान्त	0
1140043	AF	10	हेलमंद प्रान्त	0
1140043	AF	10	Provincia Helmand	0
1140043	AF	10	ولاية هلمند	0
1140043	AF	10	Helmand probintzia	0
1140043	AF	10	赫尔曼德省	0
1140043	AF	10	헬만드 주	0
1141103	AF	09	Ghowr	1
1141103	AF	09	Thorat	0
1141103	AF	09	Ghōr	0
1141103	AF	09	Ghore	0
1141103	AF	09	Ghorat	0
1141103	AF	09	Wilāyat-e Ghōr	0
1141103	AF	09	Ghur	0
1141103	AF	09	Velāyat-e Ghowr	0
1141103	AF	09	Ghor Province	0
1141268	AF	08	Ghazni	1
1141268	AF	08	Ghezni Province	0
1141268	AF	08	Velāyat-e Ghaznī	0
1141268	AF	08	Ghaznī	0
1141268	AF	08	Ghazni Province	0
1141268	AF	08	Wilāyat-e Ghaznī	0
1142226	AF	07	Faryab	1
1142226	AF	07	فارياب ولايت	0
1142226	AF	07	Fāryābi provints	0
1142226	AF	07	Провинција Фарјаб	0
1142226	AF	07	Фарьяб	0
1142226	AF	07	ファーリヤーブ州	0
1142226	AF	07	ولایت فاریاب	0
1142226	AF	07	Вилояти Фориёб	0
1142226	AF	07	Velāyat-e Fāryāb	0
1142226	AF	07	Maimana	0
1142226	AF	07	Faryab Vilayeti	0
1142226	AF	07	Fâryâb	0
1142226	AF	07	Fariab	0
1142226	AF	07	Faryab Province	0
1142226	AF	07	Fāryāb	0
1142226	AF	07	Wilāyat-e Fāryāb	0
1142226	AF	07	法里亚布省	0
1142226	AF	07	파르야브 주	0
1142226	AF	07	Provincia de Fāryāb	0
1142263	AF	06	Farah	1
1142263	AF	06	Farāh	0
1142263	AF	06	Ferrah Province	0
1142263	AF	06	Farah Province	0
1142263	AF	06	Wilāyat-e Farāh	0
1142263	AF	06	Velāyat-e Farāh	0
1147239	AF	05	Bamyan	1
1147239	AF	05	Wilāyat-e Bāmyān	0
1147239	AF	05	Bamyan Province	0
1147239	AF	05	Bāmīān	0
1147239	AF	05	ولایت بامیان	0
1147239	AF	05	Bamiyan	0
1147239	AF	05	Velāyat-e Bāmīān	0
1147239	AF	05	Bāmyān	0
1147288	AF	30	Balkh	1
1147288	AF	30	バルフ州	0
1147288	AF	30	Provinsi Balkh	0
1147288	AF	30	Вилояти Балх	0
1147288	AF	30	Balch	0
1147288	AF	30	Provincia de Balj	0
1147288	AF	30	Провинција Балк	0
1147288	AF	30	Velāyat-e Balkh	0
1147288	AF	30	Mazar-i-Sharif	0
1147288	AF	30	Balkh probintzia	0
1147288	AF	30	Μπαλχ	0
1147288	AF	30	Balkhi provints	0
1147288	AF	30	Balh tartomány	0
1147288	AF	30	Правінцыя Балх	0
1147288	AF	30	বাল্‌খ প্রদেশ	0
1147288	AF	30	बल्ख़ प्रान्त	0
1147288	AF	30	ولاية بلخ	0
1147288	AF	30	จังหวัดบัลข์	0
1147288	AF	30	Балх	0
1147288	AF	30	巴尔赫省	0
1147288	AF	30	Balkh Province	0
1147288	AF	30	ولایت بلخ	0
1147288	AF	30	발흐 주	0
1147288	AF	30	ਬਲਖ ਸੂਬਾ	0
1147288	AF	30	Bəlx vilayəti	0
1147288	AF	30	Belh Vilayeti	0
1147288	AF	30	Província de Balkh	0
1147288	AF	30	Wilayah Balkh	0
1147288	AF	30	Balkhin maakunta	0
1147288	AF	30	Provinco Balĥ	0
1147288	AF	30	Balh	0
1147288	AF	30	Wilāyat-e Balkh	0
1147288	AF	30	بلخ ولايت	0
1147288	AF	30	Belkh Province	0
1147288	AF	30	Propinsi Balkh	0
1147288	AF	30	بلخ	0
1147288	AF	30	صوبہ بلخ	0
1147537	AF	03	Baghlan	1
1147537	AF	03	Pul-i-Khumri	0
1147537	AF	03	Velāyat-e Baghlān	0
1147537	AF	03	Baghlān	0
1147537	AF	03	Baghlan and Pulekhumri	0
1147537	AF	03	Bāghlān	0
1147537	AF	03	Baghland and Pul-i-Khumri	0
1147537	AF	03	Beghlan Province	0
1147537	AF	03	Wilāyat-e Baghlān	0
1147707	AF	02	Badghis	1
1147707	AF	02	Provincia de Bādgīs	0
1147707	AF	02	Bâdghîs	0
1147707	AF	02	Вилояти Бодғис	0
1147707	AF	02	Badgheassaat Province	0
1147707	AF	02	バードギース州	0
1147707	AF	02	Velāyat-e Bādghīsāt	0
1147707	AF	02	Вилояти Боғдес	0
1147707	AF	02	Velāyat-e Bādghīs	0
1147707	AF	02	ولایت بادغیس	0
1147707	AF	02	Bādghīsi provints	0
1147707	AF	02	Bādghīs	0
1147707	AF	02	Badghis Province	0
1147707	AF	02	巴德吉斯省	0
1147707	AF	02	Badghisin maakunta	0
1147707	AF	02	Wilāyat-e Bādghīs	0
1147745	AF	01	Badakhshan	1
1147745	AF	01	Wilāyat-e Badakhshān	0
1147745	AF	01	Badakhshan Province	0
1147745	AF	01	Bedekhshan Province	0
1147745	AF	01	ولايت بدخشان	0
1147745	AF	01	ولايت بدکشان	0
1147745	AF	01	بدخشان	0
1147745	AF	01	Baḏakhs̄ān	0
1147745	AF	01	Velāyat-e Badakhshān	0
1147745	AF	01	Badakhshān	0
1444362	AF	37	Khowst	1
1444362	AF	37	Khost Province	0
1444362	AF	37	Khost	0
1444363	AF	38	Nuristan	1
1444363	AF	38	Nuristan Province	0
1444363	AF	38	Nūrestān	0
6957553	AF	41	Daykundi	1
6957553	AF	41	Dāykundī	0
6957553	AF	41	Wilāyat-e Dāykundī	0
6957553	AF	41	Daykundi Province	0
6957555	AF	42	Panjshir	1
6957555	AF	42	판지시르 주	0
6957555	AF	42	Provincia de Panjshīr	0
6957555	AF	42	পাঞ্জশির প্রদেশ	0
6957555	AF	42	ولاية بانشير	0
6957555	AF	42	Província de Panjshir	0
6957555	AF	42	Παντζίρ	0
6957555	AF	42	آستوٙن پأنجشیر	0
6957555	AF	42	Pandžširo provincija	0
6957555	AF	42	صوبہ پنجشیر	0
6957555	AF	42	Pandžširska pokrajina	0
6957555	AF	42	Provincia Panjshir	0
6957555	AF	42	پارێزگای پەنجشێر	0
6957555	AF	42	Pəncşir vilayəti	0
6957555	AF	42	Pandższir	0
6957555	AF	42	Panjshir probintzia	0
6957555	AF	42	Lalawigan ng Panjshir	0
6957555	AF	42	Pençşir	0
6957555	AF	42	Panjshirin maakunta	0
6957555	AF	42	Панжшер аймаг	0
6957555	AF	42	पंजशीर प्रान्त	0
6957555	AF	42	पञ्जशीर प्रान्त	0
6957555	AF	42	パンジシール州	0
6957555	AF	42	Pandschschir	0
6957555	AF	42	پنجهیر	0
6957555	AF	42	Pandjchir	0
6957555	AF	42	Panjshir Province	0
6957555	AF	42	Provinco Panĝŝir	0
6957555	AF	42	پنجشېر ولايت	0
6957555	AF	42	Панджшир	0
6957555	AF	42	பாஞ்ச்சிர் மாகாணம்	0
6957555	AF	42	Правінцыя Панджшэр	0
6957555	AF	42	Wilayah Panjshir	0
6957555	AF	42	Pandžšír	0
6957555	AF	42	Вилояти Панҷшер	0
6957555	AF	42	Провинција Пањшир	0
6957555	AF	42	Panjshēri provints	0
6957555	AF	42	ფანჯშირის პროვინცია	0
6957555	AF	42	Propinsi Panjshir	0
6957555	AF	42	ولایت پنجشیر	0
6957555	AF	42	潘傑希爾省	0
6957555	AF	42	Панджшер	0
3576015	AG	08	Saint Philip	1
3576015	AG	08	Parish of Saint Philip	0
3576015	AG	08	Saint-Philip	0
3576016	AG	07	Saint Peter	1
3576016	AG	07	Parish of Saint Peter	0
3576016	AG	07	Saint-Peter	0
3576017	AG	06	Saint Paul	1
3576017	AG	06	Parish of Saint Paul	0
3576017	AG	06	Saint-Paul	0
3576018	AG	05	Saint Mary	1
3576018	AG	05	Saint-Mary	0
3576018	AG	05	Parish of Saint Mary	0
3576023	AG	04	Saint John	1
3576023	AG	04	St. John's	0
3576023	AG	04	Saint John´S	0
3576023	AG	04	Saint-John	0
3576023	AG	04	St. John´s	0
3576023	AG	04	Parish of Saint John	0
3576024	AG	03	Saint George	1
3576024	AG	03	Parish of Saint George	0
3576024	AG	03	Saint-George	0
3576037	AG	09	Redonda	1
3576037	AG	09	ریدوندا	0
3576037	AG	09	Ρεντόντα	0
3576037	AG	09	레돈다 섬	0
3576037	AG	09	Isla Redonda	0
3576037	AG	09	Redonda Island	0
3576037	AG	09	רדונדה	0
3576037	AG	09	Востраў Рэдонда	0
3576037	AG	09	Редонда	0
3576037	AG	09	雷東達島	0
3576037	AG	09	Île de Redonda	0
3576037	AG	09	रेडोन्डा	0
3576037	AG	09	Redondo	0
3576037	AG	09	Redonda Islet	0
3576037	AG	09	Illa Redonda	0
3576037	AG	09	レドンダ島	0
3576390	AG	01	Barbuda	1
3576390	AG	01	Barboude	0
3576390	AG	01	Île de Barbuda	0
3576390	AG	01	バーブーダ島	0
3576390	AG	01	바부다 섬	0
3576390	AG	01	Bàrbúdà	0
3576390	AG	01	Barbiwda	0
3576390	AG	01	Барбуда	0
3576390	AG	01	Востраў Барбуда	0
3576390	AG	01	บาร์บูดา	0
3576390	AG	01	बारबूडा	0
3576390	AG	01	Μπαρμπούντα	0
3576390	AG	01	ബാർബുഡ	0
3576390	AG	01	巴布達島	0
3576390	AG	01	பர்புடா	0
3576390	AG	01	باربوڈا	0
3576390	AG	01	ברבודה	0
3576390	AG	01	بارابودا	0
3576390	AG	01	Barbudo	0
11205389	AI	11205389	Blowing Point	1
11205392	AI	11205392	Sandy Ground	1
11205393	AI	11205393	Sandy Hill	1
11205396	AI	11205396	The Valley	1
11205433	AI	11205433	East End	1
11205436	AI	11205436	North Hill	1
11205437	AI	11205437	West End	1
